2013 Federal Election - Senate Senate BTL Preferences for State NT [Event:17496 Generated:2013-09-25T09:29:07 Created:EasyCountSenate Version:2.0.88.24116 Environment:Production Server:(local)\sqlexpress]
CandidateId,Preference,Batch,Paper,
24731,08,1,34
24888,18,1,34
24892,17,1,34
23959,19,1,34
23962,20,1,34
24499,03,1,35
24500,04,1,35
23793,09,1,35
23797,10,1,35
23375,16,1,35
23423,15,1,35
24015,24,1,35
24020,21,1,35
23513,01,1,35
23514,02,1,35
23498,23,1,35
23503,22,1,35
24958,11,1,35
24962,12,1,35
23300,17,1,35
23353,18,1,35
23588,13,1,35
23589,14,1,35
24726,07,1,35
24731,08,1,35
24888,20,1,35
24892,19,1,35
23959,05,1,35
23962,06,1,35
24499,11,1,36
24500,12,1,36
23793,13,1,36
23797,14,1,36
23375,17,1,36
23423,18,1,36
24015,03,1,36
24020,04,1,36
23513,01,1,36
23514,02,1,36
23498,19,1,36
23503,20,1,36
24958,21,1,36
24962,22,1,36
23300,15,1,36
23353,16,1,36
23588,09,1,36
23589,10,1,36
24726,07,1,36
24731,08,1,36
24888,23,1,36
24892,24,1,36
23959,05,1,36
23962,06,1,36
24499,05,1,37
24500,06,1,37
23793,11,1,37
23797,12,1,37
23375,19,1,37
23423,20,1,37
24015,13,1,37
24020,14,1,37
23513,01,1,37
23514,02,1,37
23498,03,1,37
23503,04,1,37
24958,07,1,37
24962,08,1,37
23300,09,1,37
23353,10,1,37
23588,17,1,37
23589,18,1,37
24726,21,1,37
24731,22,1,37
24888,23,1,37
24892,24,1,37
23959,15,1,37
23962,16,1,37
24499,15,1,38
24500,16,1,38
23793,17,1,38
23797,18,1,38
23375,13,1,38
23423,14,1,38
24015,11,1,38
24020,12,1,38
23513,23,1,38
23514,24,1,38
23498,05,1,38
23503,06,1,38
24958,02,1,38
24962,01,1,38
23300,09,1,38
23353,10,1,38
23588,22,1,38
23589,21,1,38
24726,19,1,38
24731,20,1,38
24888,03,1,38
24892,04,1,38
23959,07,1,38
23962,08,1,38
24499,13,1,39
24500,14,1,39
23793,16,1,39
23797,15,1,39
23375,17,1,39
23423,18,1,39
24015,11,1,39
24020,12,1,39
23513,09,1,39
23514,10,1,39
23498,23,1,39
23503,24,1,39
24958,02,1,39
24962,01,1,39
23300,05,1,39
23353,06,1,39
23588,08,1,39
23589,07,1,39
24726,03,1,39
24731,04,1,39
24888,21,1,39
24892,22,1,39
23959,19,1,39
23962,20,1,39
24499,08,1,40
24500,10,1,40
23793,05,1,40
23797,09,1,40
23375,03,1,40
23423,06,1,40
24015,04,1,40
24020,07,1,40
23513,01,1,40
23514,02,1,40
23498,23,1,40
23503,24,1,40
24958,13,1,40
24962,12,1,40
23300,15,1,40
23353,16,1,40
23588,11,1,40
23589,14,1,40
24726,19,1,40
24731,18,1,40
24888,17,1,40
24892,20,1,40
23959,22,1,40
23962,21,1,40
24499,23,1,41
24500,22,1,41
23793,24,1,41
23797,21,1,41
23375,20,1,41
23423,19,1,41
24015,17,1,41
24020,18,1,41
23513,01,1,41
23514,15,1,41
23498,14,1,41
23503,16,1,41
24958,02,1,41
24962,04,1,41
23300,05,1,41
23353,06,1,41
23588,03,1,41
23589,07,1,41
24726,08,1,41
24731,13,1,41
24888,12,1,41
24892,10,1,41
23959,09,1,41
23962,11,1,41
24499,05,1,42
24500,06,1,42
23793,07,1,42
23797,08,1,42
23375,15,1,42
23423,16,1,42
24015,17,1,42
24020,18,1,42
23513,01,1,42
23514,02,1,42
23498,23,1,42
23503,24,1,42
24958,19,1,42
24962,20,1,42
23300,13,1,42
23353,14,1,42
23588,11,1,42
23589,12,1,42
24726,03,1,42
24731,04,1,42
24888,21,1,42
24892,22,1,42
23959,09,1,42
23962,10,1,42
24499,10,1,43
24500,09,1,43
23793,08,1,43
23797,07,1,43
23375,18,1,43
23423,17,1,43
24015,16,1,43
24020,14,1,43
23513,01,1,43
23514,02,1,43
